"","GEOID","SFHA","Flood.Factor"
"4408","48201321900",0,0.105677347
"4409","48201322000",0.076086957,0.086956522
"4410","48201322100",0.006130268,0.035249042
"4411","48201322200",0.150278293,0.19109462
"4412","48201322600",0.000643501,0.137709138
"4413","48201322700",0.001041124,0.117647059
"4414","48201322800",0,0.228661749
"4415","48201322900",0.002581756,0.072289157
"4416","48201323000",0,0.108778626
"4417","48201323100",0,0.068728522
"4418","48201323200",0.00772698,0.059884095
"4419","48201323300",0,0.019756839
"4420","48201323400",0.056677524,0.050162866
"4421","48201323500",0.452342488,0.035541195
"4422","48201323600",0.00127011,0.042337003
"4423","48201323701",0,0.01192053
"4424","48201323702",0,0.026470588
"4425","48201323801",0,0.043103448
"4426","48201323802",0,0.128557409
"4427","48201323900",0,0.007884363
"4428","48201324000",0.077027027,0.032882883
"4429","48201324100",0.072834646,0.17765748
"4430","48201324200",0.026054591,0.078163772
"4431","48201330100",0.001218027,0.076735688
"4432","48201330200",0,0.022997621
"4433","48201330301",0,0.063205418
"4434","48201330302",0.151837096,0.047808765
"4435","48201330303",0.012433393,0.058614565
"4436","48201330400",0.0887433,0.240619416
"4437","48201330500",0.008423586,0.413357401
"4438","48201330600",0.002821443,0.27891979
"4439","48201330700",0.013233348,0.031760035
"4440","48201330800",0.286083808,0.244524918
"4441","48201330900",0.004030091,0.124664159
"4442","48201331100",0,0.079734219
"4443","48201331200",0,0.071895425
"4444","48201331300",0.003298969,0.047010309
"4445","48201331400",0,0.021164021
"4446","48201331500",0.003092784,0.069845361
"4447","48201331601",0,0.074806535
"4448","48201331602",0.001313198,0.095863427
"4449","48201331700",0.067345784,0.08262592
"4450","48201331800",0.203703704,0.032855436
"4451","48201331900",0.058903182,0.033175355
"4452","48201332000",0.017222222,0.196666667
"4453","48201332100",0,0.191584602
"4454","48201332200",0,0.254329004
"4455","48201332300",0.902071563,0.1826742
"4456","48201332400",0.246761259,0.173349784
"4457","48201332500",0.053064275,0.093423019
"4458","48201332600",0.000532765,0.096963239
"4459","48201332700",0,0.11309158
"4460","48201332800",0,0.170921199
"4461","48201332900",0.681034483,0.103448276
"4462","48201333000",0.027750248,0.025768087
"4463","48201333100",0.112627986,0.110921502
"4464","48201333201",0,0.023426061
"4465","48201333202",0.119496855,0.047169811
"4466","48201333300",0.051238739,0.06981982
"4467","48201333500",0,0.027111575
"4468","48201333600",0.027874564,0.032229965
"4469","48201333700",0.011157601,0.062064156
"4470","48201333800",0.215072876,0.206896552
"4471","48201333901",0.008138712,0.024769993
"4472","48201333902",0.056726908,0.03564257
"4473","48201334001",0,0.038461538
"4474","48201334002",0,0.156976744
"4475","48201334003",0.011214953,0.033021807
"4476","48201334100",0.00063065,0.125919697
"4477","48201340100",0.493715084,0.037709497
"4478","48201340201",0.0546875,0.072916667
"4479","48201340202",0.022194821,0.028360049
"4480","48201340203",0.299575071,0.745750708
"4481","48201340301",0.086792453,0.145283019
"4482","48201340302",0.014229249,0.087351779
"4483","48201340400",0.011925043,0.097103918
"4484","48201340500",0,0.05862069
"4485","48201340600",0.001001001,0.038038038
"4486","48201340700",0,0.022052205
"4487","48201340800",0.06741573,0.043539326
"4488","48201340900",0,0.038543897
"4489","48201341000",0,0.055396371
"4490","48201341100",0,0.177952756
"4491","48201341201",0.085645356,0.87092883
"4492","48201341202",0.808255659,0.998668442
"4493","48201341301",0.099195711,0.421805183
"4494","48201341302",0.009478673,0.72985782
"4495","48201341400",0.637002342,0.995784543
"4496","48201341501",0.616502335,0.998443176
"4497","48201341502",0.755963303,0.991743119
"4498","48201341600",0.79598562,0.973037747
"4499","48201341700",0.995720399,1
"4500","48201341800",0.936842105,0.991578947
"4501","48201342001",0.038015206,0.030012005
"4502","48201342002",0.100456621,0.024657534
"4503","48201342100",0.333775713,0.02786994
"4504","48201342200",0.098387097,0.036290323
"4505","48201342300",0.009833585,0.003782148
"4506","48201342400",0.098259979,0.021494371
"4507","48201342500",0.146101114,0.035989717
"4508","48201342700",0.002873564,0.061494253
"4509","48201342800",0.004757374,0.06755471
"4510","48201342900",0.003073377,0.054168267
"4511","48201343000",0.029182879,0.013618677
"4512","48201343100",0.158552632,0.056578947
"4513","48201343200",0.002560164,0.081925243
"4514","48201343301",0.007198228,0.100775194
"4515","48201343302",0.044568245,0.04735376
"4516","48201343600",0.280539499,0.833140655
"4517","48201343700",0.218631179,0.858555133
"4518","48201350100",0.058358331,0.094764112
"4519","48201350200",0.319277108,0.085466867
"4520","48201350300",0,0.045148895
"4521","48201350400",0.680634921,0.128888889
"4522","48201350500",0.627224627,0.191919192
"4523","48201350601",0.002590674,0.089378238
"4524","48201350602",0.003489725,0.041876696
"4525","48201350700",0.346566524,0.074034335
"4526","48201350801",0.168666196,0.058574453
"4527","48201350802",0.120629371,0.091346154
"4528","48201410100",0.010655738,0.050819672
"4529","48201410200",0.023916293,0.029895366
"4530","48201410300",0.015209125,0.039923954
"4531","48201410401",0,0.069221261
"4532","48201410402",0,0.185476815
"4533","48201410500",0,0.070874289
"4534","48201410600",0,0.123376623
"4535","48201410701",0,0.11621856
"4536","48201410702",0,0.166931638
"4537","48201410800",0,0.087105038
"4538","48201410900",0,0.114450867
"4539","48201411000",0,0.088799193
"4540","48201411100",0,0.053308824
"4541","48201411200",0.069591528,0.063540091
"4542","48201411300",0.095505618,0.119850187
"4543","48201411400",0,0.037449393
"4544","48201411501",0,0.170439414
"4545","48201411502",0,0.168067227
"4546","48201411600",0,0.10261194
"4547","48201411700",0,0.175
"4548","48201411800",0,0.092698934
"4549","48201411900",0,0.078431373
"4550","48201412000",0,0.181343284
"4551","48201412100",0,1
"4552","48201412200",0.041689523,0.069665387
"4553","48201412300",0.201619121,0.074787972
"4554","48201412400",0.235223881,0.260298507
"4555","48201412500",0.860176991,0.548672566
"4556","48201412600",0.005669738,0.367115521
"4557","48201412700",0.561840121,0.743589744
"4558","48201412800",0.992183138,0.941931882
"4559","48201412900",0.997113997,0.796536797
"4560","48201413000",0.842565598,0.727891156
"4561","48201413100",0.83419244,0.653780069
"4562","48201413201",0.981981982,0.801801802
"4563","48201413202",0.592156863,0.466666667
"4564","48201413300",0.450093284,0.291044776
"4565","48201420100",0.001980198,0.069306931
"4566","48201420200",0.012526096,0.072025052
"4567","48201420300",0.236480293,0.072410632
"4568","48201420400",0.021753461,0.059986816
"4569","48201420500",0.056939502,0.067615658
"4570","48201420600",0.068150209,0.052851182
"4571","48201420700",0.878526646,0.465517241
"4572","48201420800",0.999031946,0.486931268
"4573","48201420900",0.949159664,0.784033613
"4574","48201421000",0.671152229,0.439865433
"4575","48201421101",0.005813953,0.069767442
"4576","48201421102",0,0.225806452
"4577","48201421201",0,0.058823529
"4578","48201421202",0,0.090909091
"4579","48201421300",0.111111111,0.052287582
"4580","48201421401",0,0.045454545
"4581","48201421402",0,0
"4582","48201421403",0,0.063197026
"4583","48201421500",0.40201005,0.133165829
"4584","48201421600",0.623721881,0.392638037
"4585","48201421700",0.397169026,0.345545379
"4586","48201421800",0.897727273,0.264204545
"4587","48201421900",0.858221477,0.257550336
"4588","48201422000",0.09047619,0.02
"4589","48201422100",0.162671233,0.096461187
"4590","48201422200",0,0.024390244
"4591","48201422301",0.110741971,0.021040975
"4592","48201422302",0.506155951,0.071135431
"4593","48201422401",0.076923077,0.047817048
"4594","48201422402",0.181229773,0.043149946
"4595","48201422500",0.799070848,0.052264808
"4596","48201422600",0.787651471,0.364685516
"4597","48201422701",0.296646603,0.048151333
"4598","48201422702",0.096888889,0.024888889
"4599","48201422800",0.860538827,0.0681458
"4600","48201422900",0.960736196,0.623312883
"4601","48201423000",0.993730408,0.573667712
"4602","48201423100",0.048979592,0.081632653
"4603","48201423201",0.037298387,0.21875
"4604","48201423202",0.029411765,0.111111111
"4605","48201423301",0.14084507,0.153846154
"4606","48201423302",0.00094697,0.107954545
"4607","48201423401",0.00136612,0.06352459
"4608","48201423402",0.035989717,0.037703513
"4609","48201423500",0,0.08961039
"4610","48201423600",0.140687807,0.046449308
"4611","48201430100",0.028037383,0.082943925
"4612","48201430200",0.125,0.12962963
"4613","48201430300",0.077938404,0.056568196
"4614","48201430400",0.120833333,0.080833333
"4615","48201430500",0,0.075851393
"4616","48201430600",0,0.016393443
"4617","48201430700",0,0.035714286
"4618","48201430800",0,0.04797048
"4619","48201430900",0.181424447,0.447064485
"4620","48201431000",0.011962782,0.128046079
"4621","48201431101",0.126696833,0.183257919
"4622","48201431102",0.086092715,0.092715232
"4623","48201431201",0.033898305,0.084745763
"4624","48201431202",0.02443609,0.345864662
"4625","48201431301",0,0.157894737
"4626","48201431302",0,0.033239038
"4627","48201431401",0,0.058823529
"4628","48201431402",0,0.146825397
"4629","48201431501",0,0.104208417
"4630","48201431502",0.002915452,0.042759961
"4631","48201431600",0.077441077,0.077441077
"4632","48201431700",0.041104294,0.076687117
"4633","48201431801",0,0.086556169
"4634","48201431802",0,0.215789474
"4635","48201431900",0,0.353293413
"4636","48201432001",0,0.055797101
"4637","48201432002",0,0.04954955
"4638","48201432100",0,0.01037037
"4639","48201432200",0,0.093333333
"4640","48201432300",0,0.109589041
"4641","48201432400",0,0.182795699
"4642","48201432500",0,0.0234375
"4643","48201432600",0,0.15942029
"4644","48201432701",0,0.157608696
"4645","48201432702",0,0.263650546
"4646","48201432801",0,0.146987952
"4647","48201432802",0,0.120689655
"4648","48201432901",0,0.047120419
"4649","48201432902",0.005390836,0.059299191
"4650","48201433001",0.289855072,0.188405797
"4651","48201433002",0.15,0.2
"4652","48201433003",0,0.052631579
"4653","48201433100",0.823943662,0.133802817
"4654","48201433201",0.588289113,0.069533394
"4655","48201433202",0.054982818,0.021764032
"4656","48201433300",0.007259528,0.042952208
"4657","48201433400",0.64516129,0.123655914
"4658","48201433501",0.474576271,0.694915254
"4659","48201433502",0.003731343,0.402985075
"4660","48201433600",0,0.7625
"4661","48201440100",0.033763045,0.097605893
"4662","48201450100",0.068119891,0.021798365
"4663","48201450200",0.105660377,0.021383648
"4664","48201450300",0,0.064189189
"4665","48201450400",0.005970149,0.044776119
"4666","48201450500",0,0.534375
"4667","48201450600",0.046082949,0.515207373
"4668","48201450700",0.082024433,0.356457243
"4669","48201450801",0.270531401,0.826086957
"4670","48201450802",0,0.127764128
"4671","48201450900",0,0.078071183
"4672","48201451001",0,0.270236613
"4673","48201451002",0,0.621621622
"4674","48201451100",0,0.086699507
"4675","48201451200",0.064655172,0.195689655
"4676","48201451300",0.000458295,0.044912924
"4677","48201451401",0,0.010178117
"4678","48201451402",0.013368984,0.045454545
"4679","48201451403",0,0.040665434
"4680","48201451500",0.023140496,0.418181818
"4681","48201451601",0.000495786,0.124938027
"4682","48201451602",0.091382576,0.070549242
"4683","48201451700",0.4,0.202547771
"4684","48201451800",0.502124646,0.435552408
"4685","48201451901",0.99925816,0.887982196
"4686","48201451902",0.195098963,0.081998115
"4687","48201452000",0.923333333,0.926666667
"4688","48201452100",0.164614388,0.25081011
"4689","48201452201",0,0.336633663
"4690","48201452202",0.380116959,0.111111111
"4691","48201452300",0.359661495,0.227080395
"4692","48201452400",0.537065053,0.477559254
"4693","48201452500",0.128335451,0.395171537
"4694","48201452600",0.014534884,0.118217054
"4695","48201452700",0.000317259,0.093908629
"4696","48201452801",0,0.025824176
"4697","48201452802",0.244565217,0.038043478
"4698","48201452900",0.999077491,0.629151292
"4699","48201453000",0.992207792,0.85974026
"4700","48201453100",0.975550122,0.616136919
"4701","48201453200",0.320284698,0.115658363
"4702","48201453300",0.654822335,0.685279188
"4703","48201453401",0.192196532,0.182080925
"4704","48201453402",0.229337305,0.327624721
"4705","48201453403",0,0.553658537
"4706","48201453501",0.033088235,0.785294118
"4707","48201453502",0.239491691,0.850439883
"4708","48201453601",0.872807018,0.364035088
"4709","48201453602",0.435774947,0.157112527
"4710","48201453700",0.586636971,0.657461024
"4711","48201453800",0.86440678,0.971751412
"4712","48201453900",0.073712949,0.757020281
"4713","48201454000",0.05620915,0.062091503
"4714","48201454100",0.735154394,0.899049881
"4715","48201454200",0,0.513980263
"4716","48201454301",0.178089304,0.171858775
"4717","48201454302",0,0.025892857
"4718","48201454400",0.16969697,0.133333333
"4719","48201454501",0.008531921,0.097381583
"4720","48201454502",0.009039548,0.049717514
"4721","48201454600",0.002166847,0.022751896
"4722","48201454700",0.003476749,0.247718383
"4723","48201454800",0.000463607,0.058878071
"4724","48201454900",0.001606684,0.039524422
"4725","48201455000",0,0.043419267
"4726","48201455101",0,0.092301148
"4727","48201455102",0,0.068877551
"4728","48201455200",0,0.052252252
"4729","48201455300",0,0.098603839
"4730","48201510100",0.034159411,0.085733423
"4731","48201510200",0.03092182,0.016336056
"4732","48201510300",0.048292683,0.050243902
"4733","48201510400",0.007147963,0.030021444
"4734","48201510500",0.041072447,0.029663434
"4735","48201510600",0.001551831,0.115456238
"4736","48201510700",0.002089136,0.044568245
"4737","48201510800",0.010273973,0.027111872
"4738","48201510900",0.085764422,0.079622724
"4739","48201511001",0.002497918,0.081598668
"4740","48201511002",0.096551724,0.032183908
"4741","48201511100",0.494192799,0.253193961
"4742","48201511200",0.501838235,0.114889706
"4743","48201511301",0,0.019766853
"4744","48201511302",0,0.021587302
"4745","48201511400",0,0.052668539
"4746","48201511500",0.019466667,0.080266667
"4747","48201511600",0.052375152,0.239342266
"4748","48201520100",0,0.126148705
"4749","48201520200",0,0.172765957
"4750","48201520300",0,0.112571898
"4751","48201520400",0,0.013994911
"4752","48201520500",0.116869919,0.070630081
"4753","48201520601",0.084745763,0.033898305
"4754","48201520602",0,0.027090695
"4755","48201520700",0.005639098,0.072681704
"4756","48201521000",0.030232558,0.027906977
"4757","48201521100",0.004032258,0.012096774
"4758","48201521200",0.001436782,0.02658046
"4759","48201521300",0.029284686,0.042246759
"4760","48201521400",0.696103896,0.035064935
"4761","48201521500",0.469793888,0.037668799
"4762","48201521600",0.106779661,0.033333333
"4763","48201521700",0.047146402,0.100496278
"4764","48201521800",0.048081593,0.027683341
"4765","48201521900",0.003186163,0.044606281
"4766","48201522000",0.158699808,0.09751434
"4767","48201522100",0,0.053456878
"4768","48201522201",0,0.066817667
"4769","48201522202",0,0.041990669
"4770","48201522301",0,0.22310757
"4771","48201522302",0,0.10212766
"4772","48201522401",0.000720981,0.025234319
"4773","48201522402",0,0.038421599
"4774","48201522500",0.014191586,0.041561075
"4775","48201530100",0.26686217,0.230205279
"4776","48201530200",0.130005804,0.134068485
"4777","48201530300",0.434802784,0.548491879
"4778","48201530400",0.546875,0.654513889
"4779","48201530500",0.612082671,0.117647059
"4780","48201530600",0.005273566,0.021094265
"4781","48201530700",0.450946644,0.030120482
"4782","48201530800",0.237793278,0.071337984
"4783","48201530900",0,0.029925187
"4784","48201531000",0,0.024293505
"4785","48201531100",0,0.013950073
"4786","48201531200",0.414007782,0.244357977
"4787","48201531300",0.14495114,0.026058632
"4788","48201531400",0.118065434,0.045519203
"4789","48201531500",0,0.014948859
"4790","48201531600",0.23771983,0.134020619
"4791","48201531700",0.0562249,0.017402945
"4792","48201531800",0.005586592,0.135195531
"4793","48201531900",0.106276151,0.154393305
"4794","48201532001",0.584051724,0.637931034
"4795","48201532002",0.197674419,0.226744186
"4796","48201532100",0.050056883,0.037542662
"4797","48201532200",0.459770115,0.037356322
"4798","48201532300",0.647709321,0.103475513
"4799","48201532400",0.590041494,0.519502075
"4800","48201532501",0.166558442,0.122077922
"4801","48201532502",0.442578912,0.465413029
"4802","48201532600",0,0.03163017
"4803","48201532700",0.373831776,0.41188251
"4804","48201532800",0.342105263,0.457063712
"4805","48201532900",0,0.028317152
"4806","48201533000",0.002680965,0.08847185
"4807","48201533100",0.012244898,0.064564007
"4808","48201533200",0.025236593,0.134384858
"4809","48201533300",0.004193671,0.042699199
"4810","48201533400",0.021846371,0.064599483
"4811","48201533500",0.162280702,0.092836257
"4812","48201533600",0.2809482,0.270412643
"4813","48201533701",0.030120482,0.844578313
"4814","48201533702",0,0.771017699
"4815","48201533801",0.388130564,0.195845697
"4816","48201533802",0.45539419,0.502593361
"4817","48201533901",0.008199776,0.035035408
"4818","48201533902",0,0.104859335
"4819","48201534001",0.196682464,0.046208531
"4820","48201534002",0.000668449,0.081550802
"4821","48201534003",0,0.04137931
"4822","48201534100",0.01526211,0.065361646
"4823","48201534201",0.057247259,0.024360536
"4824","48201534202",0.079675895,0.086090479
"4825","48201534203",0.852272727,0.492424242
"4826","48201540100",0.071565905,0.077974792
"4827","48201540200",0.003603604,0.16036036
"4828","48201540501",0.017077799,0.132827324
"4829","48201540502",0.113449692,0.142710472
"4830","48201540601",0.061079545,0.399147727
"4831","48201540602",0.000535619,0.049276915
"4832","48201540700",0.003568243,0.045495094
"4833","48201540800",0.004476276,0.040734109
"4834","48201540901",0.001955034,0.065493646
"4835","48201540902",0.001193317,0.11097852
"4836","48201541001",0,0.051187551
"4837","48201541002",0,0.041081821
"4838","48201541003",0.000719597,0.040777165
"4839","48201541100",0.003326403,0.029106029
"4840","48201541201",0,0.053788904
"4841","48201541202",0,0.048239437
"4842","48201541203",0,0.081406105
"4843","48201541300",0.002872813,0.103943588
"4844","48201541400",0.044322595,0.107379484
"4845","48201541500",0,0.031754875
"4846","48201541601",0.001176932,0.040015692
"4847","48201541602",0.004679144,0.042780749
"4848","48201541700",0.017974573,0.070583078
"4849","48201541800",0.10960068,0.042480884
"4850","48201541900",0.002967359,0.052564646
"4851","48201542000",0.137358014,0.062473706
"4852","48201542101",0.00060518,0.166908739
"4853","48201542102",0.00019857,0.058975377
"4854","48201542200",0.008204685,0.122314585
"4855","48201542301",0.020965276,0.078183009
"4856","48201542302",0.01701507,0.071949441
"4857","48201542400",0.000409668,0.038508808
"4858","48201542500",0.003480278,0.063805104
"4859","48201542600",0.001037883,0.101712506
"4860","48201542700",0.03734212,0.169686985
"4861","48201542800",0.111373475,0.311294766
"4862","48201542900",0.156158746808336,0.090854792
"4863","48201543001",0.019507966,0.123333695
"4864","48201543002",0.006137793,0.106720884
"4865","48201543003",0,0.044526013
"4866","48201543100",0.164745763,0.122033898
"4867","48201543200",0.014216478,0.118901454
"4868","48201550100",0.234285714,0.217142857
"4869","48201550200",0.096385542,0.090361446
"4870","48201550301",0,0.139240506
"4871","48201550302",0.081430418,0.093925032
"4872","48201550401",0.006961364,0.083884441
"4873","48201550402",0.010401891,0.082742317
"4874","48201550500",0.012305699,0.257124352
"4875","48201550601",0,0.110106383
"4876","48201550602",0.00117096,0.978922717
"4877","48201550603",0.00162206,0.158150852
"4878","48201550700",0.325318246,0.362800566
"4879","48201550800",0.478941035,0.737665463
"4880","48201550900",0.211962617,0.304672897
"4881","48201551000",0,0.152954809
"4882","48201551100",0.041685144,0.073170732
"4883","48201551200",0,0.043632075
"4884","48201551300",0.118421053,0.061677632
"4885","48201551400",0.014705882,0.082941176
"4886","48201551500",0.253752345,0.039399625
"4887","48201551600",0,0.077674212
"4888","48201551701",0.142705005,0.037273695
"4889","48201551702",0.000746826,0.054518297
"4890","48201551703",0.000490196,0.033333333
"4891","48201551800",0.387953037,0.352730985
"4892","48201551900",0.11627907,0.151162791
"4893","48201552001",0.01038961,0.034199134
"4894","48201552002",0,0.079254079
"4895","48201552101",0.001116071,0.061383929
"4896","48201552102",0.000487092,0.118363371
"4897","48201552103",0,0.04112337
"4898","48201552200",0.050266904,0.0636121
"4899","48201552301",0.081977879,0.072869226
"4900","48201552302",0.134292566,0.127897682
"4901","48201552400",0.00091617,0.06688044
"4902","48201552500",0.054896142,0.037388724
"4903","48201552601",0,0.029177719
"4904","48201552602",0.105027933,0.109497207
"4905","48201552700",0.022967101,0.038485413
"4906","48201552800",0.026608286,0.0710677
"4907","48201552900",0.041190865,0.095840131
"4908","48201553001",0.010628019,0.17826087
"4909","48201553002",0.103053435,0.145038168
"4910","48201553100",0.171370968,0.12046371
"4911","48201553200",0.257165605,0.217356688
"4912","48201553300",0,0.015625
"4913","48201553401",0.087333719,0.079814922
"4914","48201553402",0.05404463,0.023012552
"4915","48201553403",0.010356732,0.021864212
"4916","48201553500",0.005729396,0.048038784
"4917","48201553600",0.050585729,0.061235357
"4918","48201553700",0.076265146,0.103349964
"4919","48201553801",0.007258065,0.040322581
"4920","48201553802",0.004102564,0.023931624
"4921","48201553900",0.0497851,0.030802292
"4922","48201554001",0.071676301,0.039306358
"4923","48201554002",0.01079784,0.038392322
"4924","48201554101",0.002309469,0.013856813
"4925","48201554102",0.001420455,0.051420455
"4926","48201554200",0.021557413,0.02199736
"4927","48201554301",0.01740675,0.024866785
"4928","48201554302",0.090970808,0.099117447
"4929","48201554401",0.067027633,0.061426438
"4930","48201554402",0.065906662,0.042750267
"4931","48201554403",0.016554128,0.05075147
"4932","48201554501",0.111888112,0.065145381
"4933","48201554502",0.012147505,0.048156182
"4934","48201554600",0.001136364,0.069886364
"4935","48201554700",0.00228833,0.033562166
"4936","48201554801",0.016995708,0.050643777
"4937","48201554802",0.063356549,0.075937991
"4938","48201554901",0.038804254,0.064673757
"4939","48201554902",0.038561902,0.073354596
"4940","48201554903",0.021659992,0.091918456
"4941","48201555000",0.004646176,0.064689064
"4942","48201555100",0.012777778,0.045833333
"4943","48201555200",0.028260306,0.103707545
"4944","48201555301",0.427279578,0.066314996
"4945","48201555302",0.014921131,0.042631803
"4946","48201555303",0.017439832,0.065748169
"4947","48201555401",0.012788982,0.039350713
"4948","48201555402",0.005812076,0.055214724
"4949","48201555501",0.098958333,0.109775641
"4950","48201555502",0.029888684,0.076869138
"4951","48201555600",0.076134324,0.092027685
"4952","48201555701",0.011904762,0.061111111
"4953","48201555702",0.000427625,0.056660252
"4954","48201556000",0.047037985,0.143475694
"4955","48201980000",0.033333333,0.046666667
"4956","48201980100",0.051369863,0.143835616
"4957","48215020101",0.048703352,0.041113219
"4958","48215020102",0.151572668,0.068872017
"4959","48215020201",0.007320049,0.275721838
"4960","48215020202",0,0.136842105
"4961","48215020204",0.121383439,0.319255071
"4962","48215020205",0,0
"4963","48215020301",0,0.521828454
"4964","48215020302",0,0.301439712
"4965","48215020402",0.142285715,0.215142857
"4966","48215020403",0.066515065,0.119386015
"4967","48215020404",0.000621504,0.020820385
"4968","48215020501",0.002279635,0.060790274
"4969","48215020503",0.507908087,0.518352731
"4970","48215020504",0.121074537,0.531214529
"4971","48215020600",0,0.003401361
"4972","48215020701",0,0.047591069
"4973","48215020721",0,0.2013993
"4974","48215020723",0,0.14244186
"4975","48215020724",0,0.049201278
"4976","48215020725",0,0.002437043
"4977","48215020726",0,0.453940635
"4978","48215020802",0,0.079426365
"4979","48215020803",0,0.024667932
"4980","48215020804",0,0.032967033
"4981","48215020901",0,0.027171018
"4982","48215020903",0,0.015804598
"4983","48215020904",0,0.039375929
"4984","48215021000",0,0.161967938
"4985","48215021100",0,0.113854595
"4986","48215021201",0,0
"4987","48215021202",0.021315193,0.098412698
"4988","48215021302",0.008917461,0.151389465
"4989","48215021303",0.070084951,0.097087379
"4990","48215021304",0.043563387,0.013215859
"4991","48215021305",0.031796502,0.045786963
"4992","48215021401",0,0.01863354
"4993","48215021403",0.040244969,0.039370079
"4994","48215021404",0.086021505,0.137034259
"4995","48215021500",0.039274924,0.135951662
"4996","48215021600",0.043405676,0.137729549
"4997","48215021701",0,0.019278607
"4998","48215021702",0.059836544,0.485113835
"4999","48215021803",0,0.038922156
"5000","48215021804",0,0
"5001","48215021805",0.055675287,0.44612069
"5002","48215021806",0.391777934,0.594518623
"5003","48215021901",0.038690476,0.293981481
"5004","48215021903",0,0.219653179
"5005","48215021904",0.063841201,0.042381974
"5006","48215022001",0.014642938,0.015318765
"5007","48215022003",0,0.000885347
"5008","48215022004",0.008645534,0.108429395
"5009","48215022103",0,0
"5010","48215022104",0.001982161,0.374380575
"5011","48215022105",0.002521008,0
"5012","48215022106",0,0.0910556
"5013","48215022201",0.004725898,0.11436673
"5014","48215022203",0.003380663,0.012846518
"5015","48215022204",0.002412545,0.214716526
"5016","48215022300",0.016702977,0.095860566
"5017","48215022401",0.064977974,0.204295154
"5018","48215022402",0.037182852,0.202974628
"5019","48215022501",0.414943609,0.322368421
"5020","48215022502",0.005190311,0.055363322
"5021","48215022600",0.246047431,0.243083004
"5022","48215022701",0.056227758,0.041281139
"5023","48215022702",0.064215914,0.176826431
"5024","48215022800",0.082366589,0.245475638
"5025","48215022900",0.026152482,0.148492908
"5026","48215023000",0.047669491,0.0625
"5027","48215023102",0.03187759,0.176283073
"5028","48215023103",0.078168362,0.157261795
"5029","48215023104",0.021642619,0.162042175
"5030","48215023503",0.331834785,0.490306266
"5031","48215023504",0.027076761,0.823080967
"5032","48215023507",0.196551724,0.513103448
"5033","48215023509",0.000899281,0.231339928
"5034","48215023510",0.052960347,0.120043455
"5035","48215023511",0.04479799,0.124136487
"5036","48215023512",0.04679803,0.199507389
"5037","48215023513",0.127304434,0.29671151
"5038","48215023514",0.009641458,0.85989756
"5039","48215023515",0.010996119,0.470245796
"5040","48215023600",0.01077296,0.225962833
"5041","48215023700",0,0.434159061
"5042","48215023801",0.055170502,0.580815082
"5043","48215023802",0,0.187932118
"5044","48215023902",0.043170559,0.232484076
"5045","48215023903",0,0.439285714
"5046","48215023904",0.003723624,0.895738519
"5047","48215024000",0.020413123,0.74799514
"5048","48215024105",0.144109589,0.106849315
"5049","48215024106",0.015503876,0.084096782
"5050","48215024107",0.052877138,0.201399689
"5051","48215024108",0.009681881,0.13923467
"5052","48215024109",0.165432099,0.1
"5053","48215024110",0.009752438,0.02288072
"5054","48215024111",0.037021802,0.349238996
"5055","48215024112",0.032533228,0.2656219
"5056","48215024113",0.06552838,0.163359483
"5057","48215024114",0.0329188,0.079005121
"5058","48215024201",0.065354783,0.053863832
"5059","48215024203",0.007198228,0.129568106
"5060","48215024204",0.082325849,0.092688543
"5061","48215024205",0.053783044,0.034336068
"5062","48215024301",0.047834844,0.237160121
"5063","48215024302",0.124050633,0.248607595
"5064","48215024402",0.053515514,0.345858241
"5065","48215024403",0,0.442326981
"5066","48215024404",0.266260163,0.460365854
"5067","48215024500",0.118071499,0.239422762
"5068","48215024600",0.151278195,0.275488722
"5069","48215980000",0,0.5
"5070","48239950100",0.10933737,0.362760614
"5071","48239950200",0.408521304,0.185185185
"5072","48239950300",0.189270645,0.121760096
"5073","48241950100",0.082238443,0.105790754
"5074","48241950200",0.079350348,0.131322506
"5075","48241950300",0.037475345,0.084812623
"5076","48241950400",0.070005385,0.126548196
"5077","48241950500",0.041004377,0.138908086
"5078","48241950600",0.166666667,0.16155811
"5079","48241950700",0.068405012,0.142397562
"5080","48241950800",0.044892648,0.104098894
"5081","48245000101",0.038503451,0.35742826
"5082","48245000102",0.034552846,0.112804878
"5083","48245000103",0.045487365,0.079422383
"5084","48245000200",0,0.104312939
"5085","48245000302",0.015314435,0.087650701
"5086","48245000304",0.018916595,0.171969046
"5087","48245000306",0.00845666,0.147991543
"5088","48245000307",0,0.120309051
"5089","48245000308",0.082608696,0.10621118
"5090","48245000309",0.00243309,0.092457421
"5091","48245000310",0.198248906,0.091932458
"5092","48245000400",0,0.178767541
"5093","48245000500",0,0.084566596
"5094","48245000600",0.000696379,0.06545961
"5095","48245000700",0.116533446,0.174589819
"5096","48245000900",0,0.04111986
"5097","48245001100",0,0.194016319
"5098","48245001200",0,0.289134438
"5099","48245001301",0.020148026,0.885690789
"5100","48245001302",0.004781421,0.120901639
"5101","48245001303",0.073170732,0.384654472
"5102","48245001700",0.000444444,0.077333333
"5103","48245001900",0,0.079254079
"5104","48245002000",0,0.104255319
"5105","48245002100",0,0.370481928
"5106","48245002200",0.009803922,0.491830065
"5107","48245002300",0.001762115,0.092951542
"5108","48245002400",0,0.072307692
"5109","48245002500",0,0.147962831
"5110","48245002600",0,0.075114679
